caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
2015-10-01,0.002083,0.002017,-0.000254,-0.000289,17601545300.00,505,17566116800.00,505,1923.82,0.001974
2015-10-02,0.014535,0.014440,0.017373,0.017346,17855184400.00,505,17601545300.00,505,1951.36,0.014315
2015-10-05,0.018311,0.018260,0.020719,0.020674,18181142200.00,505,17855184400.00,505,1987.05,0.018290
2015-10-06,-0.003619,-0.003654,-0.002746,-0.002832,18114701400.00,505,18181142200.00,505,1979.92,-0.003588
2015-10-07,0.008414,0.007984,0.010421,0.010125,18259329000.00,505,18114701400.00,505,1995.83,0.008036
2015-10-08,0.008755,0.008752,0.011964,0.011955,18431264600.00,505,18271352400.00,505,2013.43,0.008818
2015-10-09,0.000816,0.000776,-0.000542,-0.000562,18431288300.00,505,18431264600.00,505,2014.89,0.000725
2015-10-12,0.001287,0.001287,-0.000869,-0.000869,18455004900.00,505,18431288300.00,505,2017.46,0.001276
2015-10-13,-0.006699,-0.006795,-0.008623,-0.008689,18329607500.00,505,18455004900.00,505,2003.69,-0.006825
2015-10-14,-0.005229,-0.005284,-0.003152,-0.003202,18232756800.00,505,18329607500.00,505,1994.24,-0.004716
2015-10-15,0.014745,0.014691,0.012906,0.012872,18500837900.00,505,18232756800.00,505,2023.86,0.014853
2015-10-16,0.004642,0.004642,0.001594,0.001594,18585908400.00,505,18500837900.00,505,2033.11,0.004570
2015-10-19,0.000199,0.000185,-0.001338,-0.001345,18589344900.00,505,18585908400.00,505,2033.66,0.000271
2015-10-20,-0.001495,-0.001521,0.001451,0.001432,18561070400.00,505,18589344900.00,505,2030.77,-0.001421
2015-10-21,-0.005683,-0.005806,-0.007780,-0.007832,18453282500.00,505,18561070400.00,505,2018.94,-0.005825
2015-10-22,0.016549,0.016523,0.014454,0.014430,18758185700.00,505,18453282500.00,505,2052.51,0.016628
2015-10-23,0.010928,0.010924,0.004927,0.004913,18962972100.00,505,18758185700.00,505,2075.15,0.011030
2015-10-26,-0.001801,-0.001808,-0.003627,-0.003652,18928558900.00,505,18962972100.00,505,2071.18,-0.001913
2015-10-27,-0.002522,-0.002522,-0.005739,-0.005739,18880750700.00,505,18928558900.00,505,2065.89,-0.002554
2015-10-28,0.011774,0.011678,0.013226,0.013079,19100820400.00,505,18880750700.00,505,2090.35,0.011840
2015-10-29,-0.000330,-0.000452,-0.001020,-0.001232,19092180800.00,505,19100820400.00,505,2089.41,-0.000450
2015-10-30,-0.004718,-0.004718,-0.000572,-0.000572,18961900200.00,505,19092180800.00,505,2079.36,-0.004810
2015-11-02,0.011687,0.011685,0.013034,0.013025,19179316600.00,506,18984185600.00,505,2104.05,0.011874
2015-11-03,0.002679,0.002663,0.002618,0.002587,19230399300.00,505,19179316600.00,505,2109.79,0.002728
2015-11-04,-0.003090,-0.003441,-0.004087,-0.004284,19164214000.00,505,19230399300.00,505,2102.31,-0.003545
2015-11-05,-0.000744,-0.000941,-0.001011,-0.001102,19146162300.00,505,19164214000.00,505,2099.93,-0.001132
2015-11-06,-0.000296,-0.000410,-0.001254,-0.001355,19138297400.00,505,19146162300.00,505,2099.20,-0.000348
2015-11-09,-0.009597,-0.009832,-0.009775,-0.009961,18950135200.00,505,19138297400.00,505,2078.58,-0.009823
2015-11-10,0.001874,0.001616,0.002434,0.002081,18980701800.00,506,18950954400.00,506,2081.72,0.001511
2015-11-11,-0.003284,-0.003284,-0.005695,-0.005695,18917268800.00,505,18979834400.00,505,2075.00,-0.003228
2015-11-12,-0.013719,-0.013919,-0.015471,-0.015661,18653963500.00,505,18917268800.00,505,2045.97,-0.013990
2015-11-13,-0.011285,-0.011293,-0.010153,-0.010176,18443186900.00,505,18653963500.00,505,2023.04,-0.011207
2015-11-16,0.015160,0.014988,0.015673,0.015547,18719589100.00,505,18443186900.00,505,2053.19,0.014903
2015-11-17,-0.000952,-0.001158,-0.002401,-0.002500,18697911200.00,505,18719589100.00,505,2050.44,-0.001339
2015-11-18,0.016253,0.016172,0.016007,0.015873,19006825200.00,505,18704336100.00,504,2083.58,0.016162
2015-11-19,-0.001080,-0.001125,-0.001429,-0.001505,19011238400.00,505,19032654500.00,505,2081.24,-0.001123
2015-11-20,0.003930,0.003780,0.003300,0.003212,19084269200.00,505,19011238400.00,505,2089.17,0.003810
2015-11-23,-0.001019,-0.001058,0.000400,0.000314,19064087200.00,505,19084269200.00,505,2086.59,-0.001235
2015-11-24,0.001202,0.001175,0.003272,0.003245,19086487400.00,505,19064087200.00,505,2089.14,0.001222
2015-11-25,0.000107,0.000005,0.001150,0.000984,19086585100.00,505,19086487400.00,505,2088.87,-0.000129
2015-11-27,0.000756,0.000530,-0.000205,-0.000402,19096305200.00,505,19086585100.00,505,2090.11,0.000594
2015-11-30,-0.004752,-0.004879,-0.002434,-0.002775,18963723800.00,506,19100359600.00,506,2080.41,-0.004641
2015-12-01,0.010733,0.010650,0.009853,0.009758,19161190100.00,505,18959375700.00,505,2102.63,0.010681
2015-12-02,-0.010711,-0.010979,-0.013026,-0.013253,18950813500.00,505,19161190100.00,505,2079.51,-0.010996
2015-12-03,-0.014242,-0.014282,-0.014426,-0.014491,18680773600.00,505,18950813500.00,505,2049.62,-0.014374
2015-12-04,0.020367,0.020359,0.015511,0.015499,19061177400.00,505,18680773600.00,505,2091.69,0.020526
2015-12-07,-0.006789,-0.006858,-0.008475,-0.008607,18930859000.00,505,19061177400.00,505,2077.07,-0.006990
2015-12-08,-0.006288,-0.006372,-0.007580,-0.007709,18810228700.00,505,18930859000.00,505,2063.59,-0.006490
2015-12-09,-0.007690,-0.007755,-0.006238,-0.006355,18664362800.00,505,18810228700.00,505,2047.62,-0.007739
2015-12-10,0.002337,0.002214,0.001977,0.001856,18705684600.00,505,18664362800.00,505,2052.23,0.002251
2015-12-11,-0.019273,-0.019432,-0.020140,-0.020397,18362404000.00,505,18705684600.00,505,2012.37,-0.019423
2015-12-14,0.004951,0.004885,-0.000916,-0.000992,18431452600.00,504,18342259000.00,504,2021.94,0.004756
2015-12-15,0.010446,0.010437,0.011548,0.011517,18623795300.00,504,18431452600.00,504,2043.41,0.010619
2015-12-16,0.014690,0.014597,0.014091,0.013964,18894909300.00,504,18623795300.00,504,2073.07,0.014515
2015-12-17,-0.014958,-0.015116,-0.016958,-0.017050,18609291200.00,504,18894909300.00,504,2041.89,-0.015041
2015-12-18,-0.017558,-0.017558,-0.014928,-0.014928,18282548600.00,504,18609291200.00,504,2005.55,-0.017797
2015-12-21,0.007889,0.007755,0.008115,0.008036,18424328100.00,504,18282548600.00,504,2021.15,0.007778
2015-12-22,0.008941,0.008840,0.010909,0.010849,18587204500.00,504,18424328100.00,504,2038.97,0.008817
2015-12-23,0.012446,0.012370,0.017031,0.016933,18817136600.00,504,18587204500.00,504,2064.29,0.012418
2015-12-24,-0.001635,-0.001641,-0.001220,-0.001230,18781941700.00,504,18817136600.00,504,2060.99,-0.001599
2015-12-28,-0.002082,-0.002084,-0.004086,-0.004089,18726484800.00,504,18765599500.00,503,2056.50,-0.002179
2015-12-29,0.010906,0.010711,0.010106,0.009822,18938379500.00,504,18737676200.00,504,2078.36,0.010630
2015-12-30,-0.007063,-0.007165,-0.008275,-0.008396,18802688100.00,504,18938379500.00,504,2063.36,-0.007217
2015-12-31,-0.009432,-0.009435,-0.006826,-0.006838,18617395400.00,504,18802688100.00,504,2043.94,-0.009412
2016-01-04,-0.015190,-0.015417,-0.011915,-0.011994,18330362600.00,504,18617395400.00,504,2012.66,-0.015304
2016-01-05,0.002134,0.002134,0.001891,0.001891,18385082700.00,504,18337214800.00,504,2016.71,0.002012
2016-01-06,-0.012566,-0.012912,-0.018287,-0.018427,18147688600.00,504,18385082700.00,504,1990.26,-0.013115
2016-01-07,-0.023433,-0.023461,-0.022423,-0.022467,17721250100.00,504,18147688600.00,504,1943.09,-0.023700
2016-01-08,-0.010898,-0.010901,-0.011426,-0.011437,17528085500.00,504,17721250100.00,504,1922.03,-0.010838
2016-01-11,0.001055,0.001055,-0.004062,-0.004062,17546162200.00,504,17528085500.00,504,1923.67,0.000853
2016-01-12,0.007732,0.007727,0.004798,0.004794,17681740400.00,504,17546162200.00,504,1938.68,0.007803
2016-01-13,-0.025050,-0.025160,-0.025795,-0.025876,17236875200.00,504,17681740400.00,504,1890.28,-0.024965
2016-01-14,0.016641,0.016622,0.014713,0.014694,17523378100.00,504,17236875200.00,504,1921.84,0.016696
2016-01-15,-0.021666,-0.021706,-0.019832,-0.019865,17114674600.00,504,17494482900.00,503,1880.33,-0.021599
2016-01-19,0.000584,0.000581,-0.003775,-0.003779,17135258000.00,504,17125295600.00,504,1881.33,0.000532
2016-01-20,-0.011584,-0.011728,-0.009710,-0.009764,16933898300.00,504,17135258000.00,504,1859.33,-0.011694
2016-01-21,0.005400,0.005370,0.009117,0.009091,17024825400.00,504,16933898300.00,504,1868.99,0.005195
2016-01-22,0.020313,0.020313,0.020174,0.020174,17369116800.00,504,17024825400.00,504,1906.90,0.020284
2016-01-25,-0.015346,-0.015354,-0.019801,-0.019828,17102432000.00,504,17369116800.00,504,1877.08,-0.015638
2016-01-26,0.014103,0.014103,0.018964,0.018962,17343627100.00,504,17102432000.00,504,1903.63,0.014144
2016-01-27,-0.010767,-0.010892,-0.007472,-0.007606,17154601900.00,504,17343627100.00,504,1882.95,-0.010863
2016-01-28,0.005788,0.005698,0.001209,0.000995,17252350200.00,504,17154601900.00,504,1893.36,0.005529
2016-01-29,0.024522,0.024503,0.028099,0.028053,17677853600.00,504,17252350200.00,504,1940.24,0.024760
2016-02-01,-0.000353,-0.000382,0.000630,0.000573,17630374500.00,504,17636543900.00,504,1939.38,-0.000443
2016-02-02,-0.018668,-0.018695,-0.022363,-0.022391,17300783000.00,504,17630374500.00,504,1903.03,-0.018743
2016-02-03,0.004892,0.004551,0.010089,0.009950,17379180600.00,504,17300783000.00,504,1912.53,0.004992
2016-02-04,0.001674,0.001479,0.006050,0.005952,17403794700.00,504,17379180600.00,504,1915.45,0.001527
2016-02-05,-0.018423,-0.018471,-0.018137,-0.018226,17081702200.00,504,17403794700.00,504,1880.05,-0.018481
2016-02-08,-0.014244,-0.014344,-0.022517,-0.022587,16835819700.00,504,17081702200.00,504,1853.44,-0.014154
2016-02-09,-0.000563,-0.000764,-0.002901,-0.002957,16822686400.00,504,16835819700.00,504,1852.21,-0.000664
2016-02-10,0.000266,-0.000070,0.001178,0.000813,16821648700.00,504,16822686400.00,504,1851.86,-0.000189
2016-02-11,-0.011938,-0.012121,-0.014274,-0.014537,16617755000.00,504,16821648700.00,504,1829.08,-0.012301
2016-02-12,0.019408,0.019302,0.022843,0.022699,16945746000.00,504,16617755000.00,504,1864.78,0.019518
2016-02-16,0.016836,0.016511,0.021346,0.021246,17225466000.00,504,16945746000.00,504,1895.58,0.016517
2016-02-17,0.016645,0.016507,0.019631,0.019420,17510068200.00,504,17225466000.00,504,1926.82,0.016480
2016-02-18,-0.004807,-0.004859,-0.003454,-0.003538,17424984400.00,504,17510068200.00,504,1917.83,-0.004666
2016-02-19,0.000267,0.000127,-0.002053,-0.002101,17426059100.00,504,17424984400.00,504,1917.78,-0.000026
2016-02-22,0.014515,0.014513,0.018816,0.018812,17684190500.00,504,17431608600.00,504,1945.50,0.014454
2016-02-23,-0.012147,-0.012207,-0.012743,-0.012838,17468288300.00,504,17684190500.00,504,1921.27,-0.012454
2016-02-24,0.004499,0.004449,0.006189,0.006119,17545989400.00,504,17468288300.00,504,1929.80,0.004440
2016-02-25,0.011663,0.011418,0.011128,0.010962,17746481000.00,504,17545989400.00,504,1951.70,0.011348
2016-02-26,-0.001762,-0.001878,0.002881,0.002741,17714313000.00,504,17746481000.00,504,1948.05,-0.001870
2016-02-29,-0.008096,-0.008189,-0.007059,-0.007172,17507959900.00,504,17714313000.00,504,1932.23,-0.008121
2016-03-01,0.023751,0.023568,0.022891,0.022636,17920719500.00,504,17507959900.00,504,1978.35,0.023869
2016-03-02,0.004158,0.003982,0.008148,0.007940,17992052600.00,504,17920719500.00,504,1986.45,0.004094
2016-03-03,0.003601,0.003493,0.010020,0.009842,18041140400.00,504,17978348500.00,503,1993.40,0.003499
2016-03-04,0.003277,0.003108,0.005441,0.004997,18106924700.00,504,18050867900.00,503,1999.99,0.003306
2016-03-07,0.000897,0.000830,0.004844,0.004680,18131117000.00,504,18116036400.00,504,2001.76,0.000885
2016-03-08,-0.010939,-0.011132,-0.017209,-0.017401,17930001100.00,504,18131117000.00,504,1979.26,-0.011240
2016-03-09,0.005140,0.004927,0.005621,0.005413,18017873500.00,504,17930001100.00,504,1989.26,0.005052
2016-03-10,0.000210,0.000142,0.000969,0.000833,18019454900.00,504,18017873500.00,504,1989.57,0.000156
2016-03-11,0.016578,0.016297,0.020682,0.020454,18313233800.00,504,18019454900.00,504,2022.19,0.016396
2016-03-14,-0.001083,-0.001149,-0.001956,-0.002030,18292021000.00,504,18313233800.00,504,2019.64,-0.001261
2016-03-15,-0.001833,-0.001860,-0.006016,-0.006098,18257911900.00,504,18292021000.00,504,2015.93,-0.001837
2016-03-16,0.005770,0.005686,0.009512,0.009423,18361728200.00,504,18257911900.00,504,2027.22,0.005600
2016-03-17,0.006394,0.006385,0.009138,0.009110,18478842900.00,504,18361728200.00,504,2040.59,0.006595
2016-03-18,0.004326,0.004326,0.005498,0.005498,18557980000.00,504,18478842900.00,504,2049.58,0.004406
2016-03-21,0.001002,0.000997,-0.000285,-0.000299,18575969500.00,504,18557980000.00,504,2051.60,0.000986
2016-03-22,-0.000759,-0.000905,-0.000828,-0.000930,18558985700.00,504,18575969500.00,504,2049.80,-0.000877
2016-03-23,-0.006336,-0.006338,-0.010042,-0.010051,18441376400.00,504,18558985700.00,504,2036.71,-0.006386
2016-03-24,-0.000324,-0.000328,-0.000990,-0.000996,18418061800.00,504,18434526900.00,503,2035.94,-0.000378
2016-03-28,0.000579,0.000568,0.001641,0.001624,18434301000.00,504,18418061800.00,503,2037.05,0.000545
2016-03-29,0.008996,0.008794,0.009649,0.009369,18596439900.00,504,18434301000.00,503,2055.01,0.008817
2016-03-30,0.004496,0.004389,0.003262,0.003139,18692858900.00,504,18611283900.00,504,2063.95,0.004350
2016-03-31,-0.002030,-0.002031,0.000276,0.000271,18634390600.00,504,18692858900.00,504,2059.74,-0.002040
2016-04-01,0.006388,0.006380,0.003699,0.003668,18752803500.00,504,18634390600.00,504,2072.78,0.006331
2016-04-04,-0.003057,-0.003268,-0.005797,-0.005876,18687731800.00,504,18748832000.00,504,2066.13,-0.003208
2016-04-05,-0.010146,-0.010148,-0.011357,-0.011362,18498085300.00,504,18687731800.00,504,2045.17,-0.010145
2016-04-06,0.010860,0.010507,0.010568,0.010444,18692444800.00,504,18498085300.00,504,2066.66,0.010508
2016-04-07,-0.011989,-0.012027,-0.012513,-0.012594,18467637500.00,504,18692444800.00,504,2041.91,-0.011976
2016-04-08,0.002779,0.002767,0.004495,0.004486,18517870200.00,505,18476680500.00,505,2047.60,0.002787
2016-04-11,-0.002804,-0.002804,-0.001576,-0.001576,18465916300.00,505,18517870200.00,505,2041.99,-0.002740
2016-04-12,0.009759,0.009720,0.010770,0.010758,18645409100.00,505,18465916300.00,505,2061.72,0.009662
2016-04-13,0.010090,0.009941,0.012994,0.012881,18830898400.00,505,18645409100.00,505,2082.42,0.010040
2016-04-14,0.000235,0.000135,-0.001894,-0.001918,18833472700.00,505,18830898400.00,505,2082.78,0.000173
2016-04-15,-0.000877,-0.000877,0.000114,0.000114,18816091000.00,505,18833472700.00,505,2080.73,-0.000984
2016-04-18,0.006640,0.006621,0.006874,0.006854,18950487900.00,505,18825758300.00,505,2094.34,0.006541
2016-04-19,0.002914,0.002914,0.004674,0.004674,19005702700.00,505,18950487900.00,505,2100.80,0.003085
2016-04-20,0.000740,0.000684,0.001298,0.001247,19018629700.00,505,19005702700.00,505,2102.40,0.000762
2016-04-21,-0.005230,-0.005253,-0.005952,-0.005972,18918566900.00,505,19018629700.00,505,2091.48,-0.005194
2016-04-22,0.000019,0.000015,0.005939,0.005926,18919012300.00,505,18918566900.00,505,2091.58,0.000048
2016-04-25,-0.001657,-0.001657,-0.004316,-0.004318,18893811400.00,505,18925085100.00,505,2087.79,-0.001812
2016-04-26,0.001775,0.001775,0.006587,0.006587,18927330000.00,505,18893811400.00,505,2091.70,0.001873
2016-04-27,0.001740,0.001666,0.005995,0.005886,18959477100.00,505,18927330000.00,505,2095.15,0.001649
2016-04-28,-0.009142,-0.009212,-0.011120,-0.011253,18784720900.00,505,18959477100.00,505,2075.81,-0.009231
2016-04-29,-0.004948,-0.004958,-0.007150,-0.007158,18690033000.00,505,18784720900.00,505,2065.30,-0.005063
2016-05-02,0.007958,0.007952,0.006782,0.006766,18831649600.00,505,18683083400.00,504,2081.43,0.007810
2016-05-03,-0.008675,-0.008702,-0.010600,-0.010634,18678436900.00,505,18842395300.00,505,2063.37,-0.008677
2016-05-04,-0.005600,-0.005814,-0.006780,-0.006908,18569885900.00,505,18678436900.00,505,2051.12,-0.005937
2016-05-05,0.000095,-0.000138,-0.000143,-0.000272,18567405700.00,505,18569885900.00,505,2050.63,-0.000239
2016-05-06,0.003474,0.003339,0.002420,0.002262,18629242600.00,505,18567405700.00,505,2057.14,0.003175
2016-05-09,0.000921,0.000912,-0.000311,-0.000325,18646204900.00,505,18629242600.00,505,2058.69,0.000753
2016-05-10,0.012501,0.012481,0.012656,0.012620,18878929200.00,505,18646204900.00,505,2084.39,0.012484
2016-05-11,-0.009117,-0.009667,-0.010597,-0.010903,18696433100.00,505,18878929200.00,505,2064.46,-0.009562
2016-05-12,0.000048,-0.000048,-0.001577,-0.001736,18681878200.00,505,18681119900.00,504,2064.11,-0.000170
2016-05-13,-0.008524,-0.008599,-0.008620,-0.008677,18530045100.00,506,18691824900.00,506,2046.61,-0.008478
2016-05-16,0.009907,0.009801,0.009957,0.009819,18710201600.00,506,18529212100.00,506,2066.66,0.009797
2016-05-17,-0.009345,-0.009641,-0.006370,-0.006452,18528699800.00,505,18709070700.00,505,2047.21,-0.009411
2016-05-18,0.000047,-0.000101,-0.002069,-0.002219,18481185700.00,505,18483043900.00,505,2047.63,0.000205
2016-05-19,-0.003166,-0.003176,-0.003436,-0.003472,18422374600.00,505,18481185700.00,505,2040.04,-0.003707
2016-05-20,0.006168,0.006009,0.008157,0.008096,18533166800.00,505,18422374600.00,505,2052.32,0.006019
2016-05-23,-0.002063,-0.002096,-0.001634,-0.001709,18493601700.00,505,18532394800.00,505,2048.04,-0.002085
2016-05-24,0.013685,0.013658,0.013900,0.013840,18746190300.00,505,18493601700.00,505,2076.06,0.013681
2016-05-25,0.006974,0.006897,0.007706,0.007593,18875440500.00,505,18746190300.00,505,2090.54,0.006975
2016-05-26,-0.000039,-0.000177,-0.000813,-0.001046,18872069300.00,505,18875440500.00,505,2090.10,-0.000210
2016-05-27,0.004409,0.004229,0.005464,0.005260,18951992300.00,505,18872069300.00,505,2099.06,0.004287
2016-05-31,-0.000821,-0.000879,0.001140,0.001089,18914293500.00,505,18948779600.00,505,2096.96,-0.001000
2016-06-01,0.001266,0.001096,0.001981,0.001782,18935028400.00,505,18914293500.00,505,2099.33,0.001130
2016-06-02,0.002911,0.002795,0.004509,0.004385,18987947800.00,505,18935028400.00,505,2105.26,0.002825
2016-06-03,-0.002827,-0.002841,-0.003445,-0.003463,18916560900.00,505,18970575300.00,505,2099.13,-0.002912
2016-06-06,0.004856,0.004831,0.006752,0.006681,19008073200.00,505,18916560900.00,505,2109.41,0.004897
2016-06-07,0.001246,0.001225,0.003333,0.003297,19031363500.00,505,19008073200.00,505,2112.13,0.001289
2016-06-08,0.003516,0.003300,0.003395,0.003153,19094551400.00,505,19031363500.00,505,2119.12,0.003309
2016-06-09,-0.001697,-0.001739,-0.002692,-0.002759,19061350400.00,505,19094551400.00,505,2115.48,-0.001718
2016-06-10,-0.009141,-0.009155,-0.013449,-0.013492,18886294100.00,505,19061350400.00,505,2096.07,-0.009175
2016-06-13,-0.007757,-0.008055,-0.008530,-0.008817,18734156500.00,505,18886294100.00,505,2079.06,-0.008115
2016-06-14,-0.001673,-0.001741,-0.003450,-0.003524,18701542100.00,505,18734156500.00,505,2075.32,-0.001799
2016-06-15,-0.001711,-0.001785,0.000366,0.000301,18668151100.00,505,18701542100.00,505,2071.50,-0.001841
2016-06-16,0.003261,0.003100,0.001016,0.000861,18726022800.00,505,18668151100.00,505,2077.99,0.003133
2016-06-17,-0.003229,-0.003234,0.001450,0.001444,18665453600.00,505,18726022800.00,505,2071.22,-0.003258
2016-06-20,0.005859,0.005851,0.008086,0.008060,18774670500.00,505,18665453600.00,505,2083.25,0.005808
2016-06-21,0.002732,0.002647,0.001722,0.001698,18824361300.00,505,18774670500.00,505,2088.90,0.002712
2016-06-22,-0.001645,-0.001654,-0.001578,-0.001619,18785490900.00,505,18816611400.00,504,2085.45,-0.001652
2016-06-23,0.013333,0.013321,0.014964,0.014940,19035734700.00,505,18785490900.00,504,2113.32,0.013364
2016-06-24,-0.035723,-0.035723,-0.041088,-0.041088,18356267100.00,505,19044452600.00,505,2037.41,-0.035920
2016-06-27,-0.018012,-0.018012,-0.026580,-0.026580,18025643000.00,505,18356267100.00,505,2000.54,-0.018097
2016-06-28,0.017816,0.017597,0.020614,0.020316,18342844600.00,505,18025643000.00,505,2036.09,0.017770
2016-06-29,0.017256,0.017125,0.019483,0.019329,18656784200.00,505,18342844600.00,505,2070.77,0.017033
2016-06-30,0.013529,0.013527,0.015366,0.015361,18902419700.00,505,18656784200.00,505,2098.86,0.013565
